index,timestamp,username,comment,likes,replycount
1098,2017-08-22T07:48:33Z,afra hakeem,this video should go viral  &#39; amazing &#39; lol,1,0
1099,2017-08-18T08:22:21Z,TheRastafarianpari,you&#39;ve ripped the music of a thamizh movie by anirudh. we need credits.,0,0
1100,2017-08-17T08:49:55Z,Shahinsha 2017,They insulting indianss,0,0
1101,2017-08-17T06:14:35Z,Mohona Mondal,It&#39;s the best one😂,0,0
1102,2017-08-15T21:05:56Z,M Marwaan,😂😂,0,0
1103,2017-08-15T07:08:14Z,King,😄😄😄😄😄😄😂😂😂😁😁😁,2,0
1104,2017-08-14T19:25:27Z,Shruti Ghag,Nasir and other guy ur doing good keep going why dont u start q and a videos,10,2
1104(1),2018-07-19T13:27:32Z,SREE TECH,"Shruti Ghag 
please sub my channel and hit the bell icon
Enjoy the videos",0,0
1104(2),2018-06-01T08:30:28Z,Shanthi Nair,Shruti Ghag the other guy's name is Vineeth,0,0
1105,2017-08-14T15:27:59Z,phaneendra koushik,what is that background music,0,0
1106,2017-08-13T16:58:19Z,Sandeep Jayaram,"You guys are the best. With the kind of humor that your short videos have, I would really love if you guys can start making short films.",0,1
1106(1),2017-08-19T15:34:05Z,TeamC,Sandeep Jayaram Mysore maari tamil  movie music,0,0
1107,2017-08-13T11:00:40Z,AMIT PATNI,Make more,0,0
1108,2017-08-13T10:06:33Z,Urp Ki Style ツ,comedy URP search,0,0
1109,2017-08-11T18:43:52Z,Vaibhav,Please make big bottle flip video,0,0
1110,2017-08-11T12:40:56Z,mr. beat the indian out of me,Flip the lota used for potty washing.,1,0
1111,2017-08-09T15:30:23Z,K A L A K A R,Spect guy got natural reaction,0,0
1112,2017-08-09T12:18:12Z,Rose Cherian,LOL 😂😂😂,0,0
1113,2017-08-06T15:57:07Z,Nipun Kawshitha,❤️❤️❤️<br>Suppa,0,0
1114,2017-08-05T16:50:42Z,Sanchit Aggarwal,hahahaa,0,0
1115,2017-08-05T02:54:06Z,natelemate,Indian bottle flip:<br>Bottle says: &quot;give me Jammu and Kashmir&quot;,0,1
1115(1),2019-08-11T15:57:13Z,Basshunter DotA,And he got it 🤣,0,0
1116,2017-08-04T11:33:04Z,Tanuj Singh,M new in ur page ... nd believe me ... ur all videos are awesome .... I just subscribe ... nd waiting for new video☺️☺️😍,0,0
1117,2017-08-04T09:55:45Z,sareena,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m23s"">0:23</a> the man in the background 😂",0,0
1118,2017-08-04T08:39:55Z,bornalee k.kharlukhi,Again I&#39;m requesting to mk it lil longer all the vdos....pilizzzzzzzz,0,0
1119,2017-08-03T16:31:59Z,Ruby Hanna,bibin ur malayali???,0,0
1120,2017-08-03T12:25:20Z,Leju Sensilavose,hahahahahaha....................<br>i can&#39;t stop laughing <br>soooooo cooooooll,0,0
1121,2017-08-02T21:24:07Z,D Ashwin,subscribed 😊,0,0
1122,2017-08-02T09:47:03Z,Pranav Harkal,ur every video is funny how do u do this,1,0
1123,2017-08-01T13:21:34Z,vali mohammed,150 times i wach this,0,0
1124,2017-08-01T08:11:55Z,Upasana Deka,Yesterday it was 108k... Now 110k <br><br>Holy shiuttt😅😍😱❤,2,0
1125,2017-08-01T08:10:15Z,Upasana Deka,My new favorite channel 😂😂😂<br><br>Hands down😂,0,0
1126,2017-08-01T07:48:14Z,ARS KE VIDEOS,😂😂😂😂,0,0
1127,2017-07-31T16:53:40Z,COSMIC EDITZ !!,Only 22 videos 📹📹📹📹📹📹📹 it is not fair make more videos,0,0
1128,2017-07-31T14:30:47Z,vali mohammed,guys u r the dest,0,0
1129,2017-07-31T13:11:50Z,Saif Hassan,Haha haa 😂😂😂😂😂,0,0
1130,2017-07-31T02:03:16Z,Bike lover,😂😂😂😂,0,0
1131,2017-07-30T08:10:06Z,vikas sharma,Mast bhai ☺☺☺☺☺,0,0
1132,2017-07-28T14:58:01Z,sukruthi n kumar,This is the funniest thing I&#39;ve seen today,0,0
1133,2017-07-27T16:18:11Z,Sanjoe Sunny,Anybody noticed the cows running away towards the end!,0,0
1134,2017-07-27T13:24:14Z,Ajay GV,epic... xD,0,0
1135,2017-07-25T07:57:44Z,upendra nainaru,guys please do videos against westerns..........pleaseeeee...,0,0
1136,2017-07-24T13:20:37Z,Ajesh vargheesh,Freaking cool dudes,0,0
1137,2017-07-23T17:02:15Z,Sourjya Dipta Datta,Lol,0,0
1138,2017-07-20T09:31:10Z,Jashandeep Singh,0.22 when they flip the steel pot theres a man in the backround scolding them😂😂<br>like wtf u r gonna break it mthrfers😂..,142,1
1138(1),2018-08-26T11:52:19Z,hoaxmyg,Noticed that 🤣🤣🤣,1,0
1139,2017-07-19T15:43:56Z,pizza484,what is the music,0,0
1140,2017-07-18T22:54:25Z,prasanth,"<a href=""http://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m27s"">0:27</a> poor baby cow.....aww",2446,22
1140(1),2021-09-03T14:43:58Z,Krsna,@Kevin Albert lol😂,0,0
1140(2),2020-11-08T06:36:41Z,Growly Lion,gai hamri mata hai aage kuch nahi aata hai🤣🤣,0,0
1140(3),2020-08-16T20:21:06Z,Ashwin Lasrado,That rope must-have hurt,2,0
1140(4),2020-05-21T16:59:08Z,Kevin Albert,A L True,0,0
1140(5),2020-03-23T05:11:48Z,Magaplex,I tapped this timestamp right when it happened,0,0
1140(6),2020-02-23T16:22:53Z,Nayanika Biswas,I went back to see the baby cow🐄,0,0
1140(7),2020-01-10T12:54:51Z,I love food,They are called calves :),1,0
1140(8),2019-11-10T17:20:08Z,Music for Free,Smart Choice xD,0,0
1140(9),2019-10-25T17:56:46Z,Steve S,@prasanth its called a calf not a baby cow,1,0
1140(10),2019-09-19T10:33:35Z,Freddie Mercury Bulsara,Musical Guy both r Indians u noob..,0,0
1140(11),2019-06-18T01:02:04Z,Siddhant Singh,Just lucky Indians don’t eat beef,3,0
1140(12),2019-04-04T09:03:48Z,Ibrahim,It can make a delicious meal.,10,0
1140(13),2019-03-13T09:05:32Z,Marcelina Cabral,Eww! 😝,3,0
1140(14),2019-03-05T12:47:42Z,Siddhant S,It's a calf,3,0
1140(15),2019-02-26T17:49:55Z,Daksh Adhar,He is vineeth,1,0
1140(16),2019-02-20T06:59:57Z,Music for Free,jonyji 2011 you fuck off,0,0
1140(17),2019-02-13T08:17:08Z,Music for Free,this made the video funnier  😂😂😂😂😂😂😂,9,0
1140(18),2018-12-22T10:56:32Z,The man Who keeps changing his name,dragonfire lmao,1,0
1140(19),2018-08-31T15:50:37Z,Shiva Sudhan,"Lol, good eye",5,0
1140(20),2018-08-09T05:58:49Z,Sanjay Ganesh,It's called a calf,117,0
1140(21),2018-07-31T03:58:13Z,Abhishek Ashok,Haha almost missed it,13,0
1140(22),2018-06-12T08:09:09Z,Dr Sibi Sudhan,dragonfire 😂😂😂,11,0
1141,2017-07-18T16:35:03Z,Harsh Verma,you  both are the best love you bro,0,0
1142,2017-07-17T10:54:56Z,Darling No,Its 90k subs,0,0
1143,2017-07-17T10:14:19Z,Rachit chauhan,superb,0,0
1144,2017-07-16T20:58:13Z,Parva Patel,ha ha ha made my day,0,0
1145,2017-07-15T21:01:43Z,Dinesh Patil,lol... zakass,0,0
1146,2017-07-15T11:24:32Z,Hritvik Verma,yu. fuckers just fuck yourself in your country yu do like this fuckerz,1,0
1147,2017-07-14T17:40:32Z,High Low,Black t shirt guy look like young vin disel in tere naam looks...,0,0
1148,2017-07-12T23:30:23Z,Kethayine Sivakumaran,I literally screamed &quot;AYYO&quot; for the last one 😂,0,0
1149,2017-07-12T12:03:38Z,Jeevan Nishakar,hahahahahahah AaaaAaaaaaaaaaaaaaaaaaaaA,1,0
1150,2017-07-12T07:08:50Z,Harini S,u guys are amazing...omgg,2,0
1151,2017-07-12T04:33:28Z,Shera Padda,expressions are osm,0,0
1152,2017-07-11T05:28:59Z,vinith srinivas,best channel ever,0,0
1153,2017-07-10T20:19:14Z,AraasPlayz,😂😂😂,0,0
1154,2017-07-09T19:05:10Z,J S,LMAO😂😂😂,0,1
1154(1),2017-07-09T19:48:04Z,Amani Okoed,+Joanita Sallah Ikr 😂😂😂😂😂,0,0
1155,2017-07-09T15:55:24Z,Ji Mi,made my day...😂,0,0
1156,2017-07-09T08:31:24Z,khurafati NDM 6,guru super I am also from Karnataka,0,0
1157,2017-07-07T16:50:05Z,Aparna G.L,U are amazing guys,0,0
1158,2017-07-03T17:18:33Z,Manasa .R,😂😂,0,0
1159,2017-07-03T06:44:29Z,A K,Hahahahhahahhahaahhahahahahahhaahhaahahahahaahhahahaahahahahahahahahahhaahahaahahahhaahhahahaahahhahahahhahhahahahahhahhhahhaaahahahaahhaha,0,0
1160,2017-07-02T18:18:58Z,Udit Ghosh,"<a href=""http://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m25s"">0:25</a> lol!!!",0,0
1161,2017-07-02T13:01:20Z,Mystery Station Old,what the heck?,0,0
1162,2017-07-01T09:00:13Z,Noel Datta,the most hilarious part was after the matka broke everyone looked them even the calves...haha,0,0
1163,2017-07-01T05:30:58Z,Owais,haha best 😂 <br>Man your videos are underrated,5,0
1164,2017-06-30T19:50:31Z,Stylíìßh Áñgél,LOL,0,0
1165,2017-06-30T02:21:08Z,Chris Johnson,That first news clip is from my home country actually,0,0
1166,2017-06-29T19:13:34Z,Tariq,wow guys .... awesome.....,0,0
1167,2017-06-27T11:42:48Z,Arjun Sridhar,Aww that poor calf at the end 😭😂,0,0
1168,2017-06-27T07:49:41Z,Krishna verma,damn. you are so awesome guys !!!,1,0
1169,2017-06-27T06:53:53Z,CAUTION !,epic vai !!!,0,0
1170,2017-06-27T01:42:49Z,Fatma Begum,nice,0,0
1171,2017-06-26T18:54:47Z,Mansoor Khan,You guys are awesome 👍,0,0
1172,2017-06-26T16:27:02Z,ShadeFTW,Love you,0,0
1173,2017-06-24T15:41:19Z,Umar Saib,Very very very funny,0,0
1174,2017-06-24T13:19:58Z,Ruthvik Vijayakumar,I have watched this over a 100 times and i laugh every single time..,0,0
1175,2017-06-22T23:25:36Z,alienfromjupiter999,"so hilarious. Why are their videos so short, I need my fix!",0,0
1176,2017-06-22T11:39:31Z,Devendra Hedaoo,last is best 😎,0,0
1177,2017-06-21T07:16:48Z,Rajat Anand Grover,gud 1,0,0
1178,2017-06-20T17:28:00Z,Chethan Bhandarkar,please upload more frequently!!cant wait to watch😍,0,0
1179,2017-06-20T14:16:25Z,Alex&Ruma,that hairstyle 😂😂😂😂😂😂😂😂,4604,20
1179(1),2020-10-06T06:01:32Z,Nut,Ruma Sultana salmon khan,0,0
1179(2),2020-09-06T18:57:08Z,Abhishek Bhandari,Tere naam,0,0
1179(3),2020-09-04T18:06:34Z,MaDDoX St,From tere nam,1,0
1179(4),2020-08-26T20:47:27Z,superiorstreamer,Ruma Sultana lol,0,0
1179(5),2020-08-24T11:22:55Z,siddharth kalra,@Vijay Das wtf?,0,0
1179(6),2020-08-07T16:46:53Z,Madhavi Pisde,😂😂😂,0,0
1179(7),2020-08-04T19:31:22Z,Deadmofo,Of naser,0,0
1179(8),2020-08-04T11:02:17Z,Debasish Konwar,Tere naam hairstyle,0,0
1179(9),2020-07-04T13:35:11Z,Anmol,Professor Snape,3,0
1179(10),2020-06-10T11:13:43Z,DEGAVATH KALAVATHI,Lmao 😂😂,1,0
1179(11),2019-09-28T14:28:02Z,Crazy Scorpo,"Go and serch tamilnad"" pullingo"" u see more hairstyles",1,0
1179(12),2019-09-27T03:02:30Z,SHUBHAM TYAGI,Radhey from Tere Naam😂😂,2,0
1179(13),2019-09-09T06:12:31Z,NAVEEN Kumar SR,@Jeepers Creepers what happens after that??,0,0
1179(14),2019-09-04T10:43:44Z,Vijay Das,lovr muslim chicks,3,0
1179(15),2019-08-29T15:41:43Z,S F,Why does he remind me of Jaaquen H'ghaar from Game of thrones 😂🤣,3,0
1179(16),2018-07-19T13:25:17Z,SREE TECH,"Ruma Sultana 
please sub my channel and hit the bell icon
Enjoy the videos",1,0
1179(17),2018-05-23T19:21:24Z,alluuu,😂😂😂,0,0
1179(18),2017-10-23T21:03:07Z,Jeepers Creepers,"tere naam hairstyle, was still popular in indian villages until last year",36,0
1179(19),2017-10-14T07:01:01Z,Mohd Suhailz,Hii,1,0
1179(20),2017-09-17T08:02:48Z,Chandra Shekar,Ruma Sultana 😂😂😂,7,0
1180,2017-06-19T19:13:18Z,w1nter,The most underrated channel 😫,11,0
1181,2017-06-18T13:11:08Z,SarveshKumar R,"maari song , just love it",93,0
1182,2017-06-18T07:25:26Z,Yusuf Hafiz,They are getting subs fast,0,0
1183,2017-06-17T06:06:01Z,Sharvan Kumar Prajapath Ashania,super bro....excellent ...very funny and creative,0,0
1184,2017-06-16T16:40:22Z,Yuvraj Singh,Best.Video.Ever,0,0
1185,2017-06-16T02:08:56Z,jithin chandran,the hairy guy looks like d character in game of thrones named &#39;&#39;faceless man&#39;&#39;,0,0
1186,2017-06-15T15:34:55Z,Bruce Wayne,Hahahha damn funny! Subscribed!! 😂👍🏼,0,0
1187,2017-06-11T18:45:43Z,Baby Doll,Aww the baby calf got scared just bcz of u guys....nonsense,0,5
1187(1),2017-06-29T18:08:32Z,Diveen Varma,Deepshikha Sarkar 😂😂😂,0,0
1187(2),2017-06-29T18:04:43Z,Diveen Varma,"Deepshikha Sarkar word baby calf doesn't exist. do you call a puppy as ""baby puppy""?",0,0
1187(3),2017-06-29T18:03:17Z,Diveen Varma,Deepshikha Sarkar lol the irony 😂😂,0,0
1187(4),2017-06-29T16:32:01Z,Baby Doll,"Diveen Varma so what's the difference between ""Calf"" and a ""Baby Calf""? Calf is obviously a ""baby version"" of a "" Cow"" or so ........ Have common sense before replying to someone...don't prove yourself as a ""Dumb""",0,0
1187(5),2017-06-21T08:51:30Z,Diveen Varma,"Deepshikha Sarkar ""calf"" not "" baby calf""",0,0
1188,2017-06-11T04:42:17Z,Jeruzeial 17,👌👌👌,0,0
1189,2017-06-10T05:23:50Z,SibiRudh,"Hey Bro u R Videos Are Awesome.. And Wich State Form U Some Times U Add Tamil Songs And Music, Me Also From TN Superb I Love It.. 😍😙😙😘👍👍👍👌👌👌",0,0
1190,2017-06-06T15:11:05Z,Mohammed Salman,pot breaks... awsm flip bro 😁,0,0
1191,2017-06-06T07:58:45Z,Rachit chauhan,super,0,0
1192,2017-06-06T07:37:24Z,CHAMKILA Vlogs,"this is fucking killing me,😂😂😂<br>hope you all agree",32,0
1193,2017-06-06T04:31:20Z,Abinash Mohapatra,it&#39;s so funny yaar keep it bros,0,0
1194,2017-06-05T05:31:57Z,Rinku Chavan,haha never thought of that,0,0
1195,2017-06-05T02:49:27Z,Abhinay sattu,lastone was cool bro 😂😂😂😂 lmao..,0,0
1196,2017-06-04T19:01:57Z,aman bhau,this one was best 😂😂😂,0,0
1197,2017-06-03T18:40:13Z,Dan Philip,kidalen video😂😂😂😂😂😂😂😍😍,0,0
1198,2017-06-03T18:39:59Z,Dan Philip,polichuu machan maare,0,0
1199,2017-06-03T16:29:05Z,TERRIBLE GAMER,I saw all videos super awesome ☺☺☺,0,0
1200,2017-06-03T12:36:10Z,chippy anirudhan,pwolichu,0,0
1201,2017-06-03T11:03:28Z,Ranjit,😂😂,0,0
1202,2017-06-02T04:27:36Z,NME,BHAI!!!!! GAJAB!.<br>ill be referring this to the child labors in my society,0,0
1203,2017-06-01T14:14:19Z,Affifa Iffath,Awesome,0,0
1204,2017-06-01T13:11:01Z,Vivaan Jain,mast,0,0
1205,2017-06-01T07:35:38Z,Jancy Jackson,cool,0,0
1206,2017-06-01T02:55:18Z,Let's Sing with Shane,"<a href=""http://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m28s"">0:28</a>😂😂😂😂",0,0
1207,2017-05-31T16:19:09Z,Nithin Hebbar,congrats on you&#39;re 42622nd subscriber😀,0,0
1208,2017-05-31T07:57:25Z,Anand,😂😂😂😂😂<br>MORE!,0,0
1209,2017-05-30T11:31:01Z,Nagaraj Manivel,dude extended version pls,0,0
1210,2017-05-29T16:13:01Z,Shailesh Oza,You guys are really awesome<br>JUST CARRY ON!!!,0,0
1211,2017-05-29T08:52:20Z,ankit rao,you guys will millions so sub keep going guys,0,0
1212,2017-05-25T11:23:44Z,Ankit kumar,U guys are amazing...  Ur vids are awesome... <br><br>U deserve more views.,0,0
1213,2017-05-23T07:33:05Z,neetu Sreenivasan,savage!!!,0,0
1214,2017-05-21T13:05:19Z,Aloo,my favourite channel across youtubeeeeeee,0,0
1215,2017-05-21T10:42:33Z,manthan shetty,"cool video, we want thz more",0,0
1216,2017-05-21T08:06:37Z,Vig,That noise the guy makes at the end hahahaha,0,0
1217,2017-05-20T12:00:06Z,SudhanidhiB,India y u no flip properly ?,0,0
1218,2017-05-20T10:16:46Z,ℏ!Իᾰк,wow u guys are xo cool,2,0
1219,2017-05-19T13:21:48Z,Abhay Atthiguppe,guys really nice creativity,0,0
1220,2017-05-19T12:40:21Z,Lasting Number 1,And now 31 k!,0,0
1221,2017-05-19T09:15:27Z,Sri Harsha K,jordindian... crazy brother i can&#39;t stop laughing.  be like jordindian,0,0
1222,2017-05-18T18:06:04Z,arman tamboli,that tere ma&#39;am ha ha ha,0,0
1223,2017-05-18T17:25:23Z,Adarsh Gireesh,Lol XD 😂😂😂 U guys Are superb,0,0
1224,2017-05-18T08:04:56Z,C LIFE,looking forward guys,0,0
1225,2017-05-18T05:52:53Z,Bhanu Reddy,I subscribed guys,0,0
1226,2017-05-18T03:40:48Z,X Play,"Super Bro! Ur Videos are Fantastic and Awesome.Keep Making New One&#39;s,Loving Every Video.",0,0
1227,2017-05-16T10:15:51Z,dhrutvik gavit,jhakkas bro,0,0
1228,2017-05-16T04:55:17Z,Naresh Kumar - naryvip,"Hey that&#39;s Maari song , are you tamilians",0,0
1229,2017-05-15T19:05:26Z,G P,damn this is so freaking funny😂😂😂😂,0,0
1230,2017-05-15T18:44:00Z,vibhor khajuria,U guys show a very lame and stupid side of India which is not true. M sure it&#39;s offending others as well. Please stop making fun of rhetoric state with ur Arab buddy,0,5
1230(1),2017-05-19T16:50:02Z,Jishnu AP,vibhor khajuria lol...i know its great nation...but these kinds of video are not going make india look bad...but the all the rapes in delhi which makes it rape capital does XD....,0,0
1230(2),2017-05-19T16:45:22Z,vibhor khajuria,singsing Fangay aajayengay Burre din jaldi hi. Can't see ppl Makin. Fun of this great nation. Within Indians its fine but these videos are seen by Arabs also,0,0
1230(3),2017-05-19T16:41:49Z,Jishnu AP,vibhor khajuria itne bhi bure dun nahi aye,0,0
1230(4),2017-05-19T16:39:08Z,vibhor khajuria,singsing Fangay y don't u kiss my ass,0,0
1230(5),2017-05-19T16:24:33Z,Jishnu AP,vibhor khajuria oh please...its not offending anyone.you get offended dnt watch.simple,0,0
1231,2017-05-13T18:05:48Z,Rahul Sainath,u guys r awsme,0,0
1232,2017-05-13T17:31:31Z,Kurmapu Aruna,yes!  u guys are doing soo....  funny and unique please go on and soon u will be get a huge fans and subscribers,0,0
1233,2017-05-12T08:26:11Z,Nithin Mohan,Awesome,0,0
1234,2017-05-12T04:47:20Z,BEATSLAYER,you should have ended it properly,0,0
1235,2017-05-11T07:42:10Z,john cena,😂😂,0,0
1236,2017-05-09T19:54:21Z,1 million subscribers with 0 vidoes,Snapchat?,0,0
1237,2017-05-09T19:19:17Z,Harsh Patel,you gays are  wasting  your time,0,1
1237(1),2017-05-15T12:19:20Z,SagaRock101,Harsh Patel,0,0
1238,2017-05-08T11:52:46Z,Justin Bieber,Nice one 😂😂,0,0
1239,2017-05-06T09:32:10Z,Mithun Deepak chakravarthy,awesome bro,0,0
1240,2017-05-06T05:00:03Z,Kaushik Kashyap,hahahaha this one is good 😂😂😂 especially your expressions 😂😂,290,2
1240(1),2018-07-19T13:25:26Z,SREE TECH,"Kaushik Kashyap 
please sub my channel and hit the bell icon
Enjoy the videos",0,0
1240(2),2018-05-04T09:30:20Z,Ashwini Poojary,that expression... was just hilarious af,1,0
1241,2017-05-06T02:56:12Z,saddam hussain,"this is v nice concept really <br>.. from where r u guys <a href=""http://www.youtube.com/results?search_query=%23masstonation"">#masstonation</a>",0,0
1242,2017-05-04T16:03:08Z,Mohan kumar,super,0,0
1243,2017-05-04T08:10:22Z,Satan Slayer,😂😂madke,0,0
1244,2017-05-03T18:34:22Z,hyder ali,Keep going guys u r awesome.....,0,0
1245,2017-05-01T10:54:41Z,Siddhesh Golatkar,wtf best youtube channel,0,0
1246,2017-04-30T11:53:12Z,The Frankie Show,matka flip you guys are awesome,0,0
1247,2017-04-28T20:08:59Z,Jigar Patel,Keep it up buddy...,0,0
1248,2017-04-28T05:17:03Z,civy varghese,"lol I can&#39;t tolarte so nice go onnnnn plZ,, MORE VEDIOS",0,0
1249,2017-04-26T12:35:27Z,rajath k,lol 😂😂😂😜,1,0
1250,2017-04-26T11:21:33Z,maverick maverick,"You guys are awesome!, God Bless.",1,0
1251,2017-04-25T12:50:53Z,LXRD,😂😂😂,13,1
1251(1),2018-07-19T13:27:10Z,SREE TECH,"Arstra official 
please sub my channel and hit the bell icon
Enjoy the videos",0,0
1252,2017-04-24T05:01:23Z,Pranav Ahuja,Damn! I can&#39;t breathe!,12,0
1253,2017-04-22T08:24:51Z,Pritish Prusty,please upload more videos....just luv all of them,23,1
1253(1),2018-07-19T13:27:01Z,SREE TECH,"Pritish Prusty 
please sub my channel and hit the bell icon
Enjoy the videos",0,0
1254,2017-04-21T09:58:38Z,Syed Salauddin Ayubi,superb,1,0
1255,2017-04-20T21:33:34Z,ravs paul,fuck.. awesome,1,0
1256,2017-04-20T15:27:57Z,aditi raman,😂😂😂😂😂😂😂😂😂😂,0,0
1257,2017-04-20T11:19:21Z,Prashanth Kumar,very funny the last one,0,0
1258,2017-04-19T18:16:52Z,maverick maverick,🖒,0,0
1259,2017-04-19T14:54:40Z,Abhisek Mohanty,I&#39;m damn sure you will get more subscribers,0,0
1260,2017-04-19T14:54:16Z,Abhisek Mohanty,the only thing that I love about you is DAT you have your own idea about making vines unlike harsh beniwal and others,0,0
1261,2017-04-19T08:04:43Z,Brijesh babu,this is hilarious!!!!!!,0,0
1262,2017-04-16T11:46:21Z,JOY cherrie,😍😍😍,0,0
1263,2017-04-16T07:48:44Z,YADAV ROHIT,paani ke matke vala zoor daar kiyaaa,0,0
1264,2017-04-07T18:00:38Z,Sanjay Naik,😁👌,0,0
1265,2017-04-05T16:26:22Z,Shraddha,I laugh a little louder every time I watch this. You guys are very good!,429,2
1265(1),2018-12-13T20:12:13Z,Dima from Christianpara,@SREE TECH No,0,0
1265(2),2018-07-19T13:24:46Z,SREE TECH,"Shraddha Kn 
please sub my channel and hit the bell icon
Enjoy the videos",0,0
1266,2017-03-24T04:11:27Z,Venkataramana Hegde,Answer to foreign Chutiyapa .....☺👍👌 good going guys,1,0
1267,2017-03-06T12:12:50Z,Darshan Gowda,😂😂😂😂😂😂,1,0
1268,2017-03-03T10:23:03Z,Arun Devendra - 05,that was funny 😂😂😂,1,0
1269,2017-02-12T07:59:15Z,Shekinah Duthie,oh my God 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,84,3
1269(1),2018-07-19T13:25:45Z,SREE TECH,"Shekinah Duthie 
please sub my channel and hit the bell icon
Enjoy the videos",0,0
1269(2),2017-10-14T07:00:39Z,Mohd Suhailz,Howie u,0,0
1269(3),2017-10-14T07:00:30Z,Mohd Suhailz,Shekinah Duthie hiii,0,0
1270,2017-02-11T11:34:19Z,Two Brahmins And A Singh,"These guys have only 863 subs! Wth! Go. Ahead guys, you are getting more fans very soon <br><br>Edit: Since this is going to blow up it would be great if some of you could check out our channel as well :)",1114,236
1270(1),2020-09-04T10:31:16Z,SJtheGreat,Now it’s abt 2 mil,0,0
1270(2),2020-08-11T07:46:05Z,paddy,@Muralidharan CT 2.13 M,0,0
1270(3),2020-08-08T07:35:48Z,Colin Antony,2.12 mil now nice,0,0
1270(4),2020-08-07T17:34:51Z,Luci shorts,1m,0,0
1270(5),2020-08-07T15:39:43Z,Nidhi,"i feel like this will go on forever, CAUSE WHICH STRING OF COMMENTS SURVIVE FOR THIS LONG",0,0
1270(6),2020-08-07T09:13:02Z,Billu Choudhary,2.1 Million,1,0
1270(7),2020-08-07T07:11:26Z,OnePunchMan,Now it's 2M,0,0
1270(8),2020-08-06T15:18:26Z,Saurav Sathish,It's 2.12 million now 😎,0,0
1270(9),2020-08-06T13:59:27Z,It's Eyepatch,2.12M...,0,0
1270(10),2020-08-05T18:36:28Z,ARJUN V AJAY,Oh now in 2065 its 289Billion,0,0
1270(11),2020-08-05T09:56:28Z,Kams,2 million bro,0,0
1270(12),2020-08-05T08:05:20Z,Shivani Ravula,*2.12M*,0,0
1270(13),2020-08-04T13:41:32Z,Oli SENPAII,2.11 million,0,0
1270(14),2020-08-04T12:24:33Z,Nitin Sai,Now they are at 2.1 million subscribers...I know I'm replying to a three year old comment😅,1,0
1270(15),2020-08-01T16:02:09Z,🍊 flavoured GLucOSS D SUGA,And now...2.1 M 🎉😆,1,0
1270(16),2020-07-29T16:08:59Z,Aham Sam,"Wow...what an interesting thread. 😘😘
It's 2.1 million now. I think they deserve more than this!",0,0
1270(17),2020-07-28T05:19:54Z,SansTheElumbu,But today wow,0,0
1270(18),2020-07-23T08:58:19Z,morjith mattapalli,Now it's 2 million😃😎,1,0
1270(19),2020-07-22T15:02:58Z,Rakesh Arumugam,Bro ..20.9 lakhs subscribers,1,0
1270(20),2020-07-21T13:10:49Z,Teaching Techy,They r 2million now wth,0,0
1270(21),2020-07-20T04:30:17Z,Chetan Chawla,Now it's 2 million,0,0
1270(22),2020-07-19T15:19:26Z,Teen Crafts,Man!! Now it's two million,0,0
1270(23),2020-07-12T17:03:17Z,STANDARD GAMING,2M+ now,1,0
1270(24),2020-07-12T01:53:09Z,shrikant amati,Now its 2 M br,1,0
1270(25),2020-07-01T03:42:57Z,Quick Silver_Yt,2.07m now,2,0
1270(26),2020-06-30T15:45:44Z,HistorVical,They have 2 million,1,0
1270(27),2020-06-24T16:33:32Z,Dhruv Soni,It’s 2 million now,1,0
1270(28),2020-04-23T08:14:20Z,andrewsplayhouse,Check now,0,0
1270(29),2020-04-16T00:24:16Z,Tanuj Kumar,Almost 2M now lol,0,0
1270(30),2020-04-10T15:57:35Z,ForZZ,1.97 million now!!,0,0
1270(31),2020-04-10T12:09:37Z,aSHIF aBDULLA,And Now its 1.97m,0,0
1270(32),2020-04-05T12:53:02Z,Mohammed Raihaan,Now it is 1.9M Subs 🔥😍 still going.....,0,0
1270(33),2020-04-04T08:51:16Z,Vᴀɪsʜɴᴀᴠɪ Sᴀɪʀᴀᴍ,"Now it's
1.96 MILLION subscribers 😉😉",1,0
1270(34),2020-04-03T19:44:29Z,Two Brahmins And A Singh,"@Human Being no, Dinesh had told us",1,0
1270(35),2020-04-03T19:18:38Z,Human Being,"Hey bhramin , do you have time machine at your house 😁😁 😁",1,0
1270(36),2020-04-01T15:53:50Z,PrathM Gaming,2 MILLION!,0,0
1270(37),2020-03-30T12:59:58Z,GalaxyGamer9965,1.96million,0,0
1270(38),2020-03-28T04:39:39Z,Shalu Nandini,@Kamalraj 1.96 Ru kidding😊😊,0,0
1270(39),2020-03-26T14:17:14Z,Kamalraj,Hey buddies....its 1.95 Million,0,0
1270(40),2020-03-25T05:24:22Z,Pijush A Sinha,1.95M,1,0
1270(41),2020-03-18T14:02:46Z,Shalu Nandini,1.94 now ....!!!!,0,0
1270(42),2020-03-12T03:28:48Z,Kavitha N G,They are 1.92 million after 3 years. That is now,2,0
1270(43),2020-03-11T05:47:47Z,PBL,1.92 M,0,0
1270(44),2020-03-09T13:54:47Z,Tanveer Ahmed,Now 1.92 million 😆,1,0
